Unnamed: 0,agencyId,surfaceLiving,numberRooms,city,advertisementId,geo,geoLocation,price,norm_price,neighborhood_price,realvalue,Lon,Lat,disco,kids
13157,x379,111.0,4.5,Leukerbad,105981659,2987,"7.6300470,46.3790760",325000.0,2927.92792793,61279.47183,7.70060678667,7.630047,46.379076,-0.428191755898,-0.475798019088
13158,x379,66.0,2.5,Leukerbad,105980843,2987,"7.6300470,46.3790760",340000.0,5151.51515152,61279.47183,7.39168087738,7.630047,46.379076,-0.428191755898,-0.475798019088
13159,x379,97.0,4.5,Leukerbad,105989565,2987,"7.6300470,46.3790760",345000.0,3556.70103093,61279.47183,7.61325050916,7.630047,46.379076,-0.428191755898,-0.475798019088
13160,x379,60.0,2.5,Leukerbad,105963637,2987,"7.6300470,46.3790760",350000.0,5833.33333333,61279.47183,7.29695497701,7.630047,46.379076,-0.428191755898,-0.475798019088
13161,x379,46.0,3.0,Leukerbad,105958336,2987,"7.6300470,46.3790760",360000.0,7826.08695652,61279.47183,7.02009908465,7.630047,46.379076,-0.428191755898,-0.475798019088
13162,fonciavte,62.0,2.5,Leukerbad,105006547,2987,"7.6300470,46.3790760",360000.0,5806.4516129,61279.47183,7.30068968993,7.630047,46.379076,-0.428191755898,-0.475798019088
13163,s113xr,206.0,6.0,Leukerbad,105829064,2987,"7.6300470,46.3790760",370000.0,1796.11650485,61279.47183,7.85785084227,7.630047,46.379076,-0.428191755898,-0.475798019088
13164,s113xr,48.0,1.0,Leukerbad,105880358,2987,"7.6300470,46.3790760",375000.0,7812.5,61279.47183,7.02198673846,7.630047,46.379076,-0.428191755898,-0.475798019088
13165,fonciavte,82.0,4.5,Leukerbad,105946485,2987,"7.6300470,46.3790760",380000.0,4634.14634146,61279.47183,7.46355960936,7.630047,46.379076,-0.428191755898,-0.475798019088
13166,a615,76.0,3.5,Leukerbad,105080028,2987,"7.6300470,46.3790760",399000.0,5250.0,61279.47183,7.37799824732,7.630047,46.379076,-0.428191755898,-0.475798019088
13168,s113xr,62.0,2.5,Leukerbad,105829065,2987,"7.6300470,46.3790760",490000.0,7903.22580645,61279.47183,7.00938208236,7.630047,46.379076,-0.428191755898,-0.475798019088
13169,a403xs,100.0,4.0,Leukerbad,105095093,2987,"7.6300470,46.3790760",515000.0,5150.0,61279.47183,7.39189137938,7.630047,46.379076,-0.428191755898,-0.475798019088
13170,fonciavte,100.0,4.0,Leukerbad,105165816,2987,"7.6300470,46.3790760",515000.0,5150.0,61279.47183,7.39189137938,7.630047,46.379076,-0.428191755898,-0.475798019088
13171,hgom,112.0,3.5,Leukerbad,105327558,2990,"7.6312812,46.3829015",520000.0,4642.85714286,6581.93475628,-0.136851649339,7.6312812,46.3829015,-0.434233284385,-0.482686072444
13172,x379,120.0,4.5,Leukerbad,105972249,2987,"7.6300470,46.3790760",680000.0,5666.66666667,61279.47183,7.3201101971,7.630047,46.379076,-0.428191755898,-0.475798019088
13173,x243chsky,221.0,8.5,Leukerbad,106005735,2969,"7.6272634,46.3851845",790000.0,3574.66063348,7516.802136,0.141436661886,7.6272634,46.3851845,-0.43419169236,-0.484074938784
13174,s113xr,200.0,6.0,Leukerbad,105829066,2987,"7.6300470,46.3790760",1600000.0,8000.0,61279.47183,6.99593711586,7.630047,46.379076,-0.428191755898,-0.475798019088
13180,fonciavte,125.0,4.0,Leuk Stadt,105079381,2995,"7.6351640,46.3183300",62000.0,496.0,7418.56009823,0.555510153129,7.635164,46.31833,-0.347773982718,-0.377874227629
13181,c423x,74.0,3.0,Leuk Stadt,105969000,2995,"7.6351640,46.3183300",390000.0,5270.27027027,7418.56009823,-0.107785520102,7.635164,46.31833,-0.347773982718,-0.377874227629
13182,a615,100.0,5.0,Leuk Stadt,105624504,3010,"7.6430318,46.3261088",495000.0,4950.0,5926.88572719,-0.270530238699,7.6430318,46.3261088,-0.364619645434,-0.39529295797
13183,a615,146.0,6.5,Leuk Stadt,104885389,2995,"7.6351640,46.3183300",650000.0,4452.05479452,7418.56009823,0.00589023642503,7.635164,46.31833,-0.347773982718,-0.377874227629
13184,i209,146.0,6.5,Leuk Stadt,105346521,2995,"7.6351640,46.3183300",650000.0,4452.05479452,7418.56009823,0.00589023642503,7.635164,46.31833,-0.347773982718,-0.377874227629
13188,hgom,81.0,3.5,Leutwil,105303217,4512,"8.1716875,47.3130126",345000.0,4259.25925926,6926.13036566,-0.0357383382841,8.1716875,47.3130126,-1.34537244245,-1.37456072447
13191,h285,160.0,6.5,Leutwil,105404113,4517,"8.1730920,47.3108780",995000.0,6218.75,6835.89603114,-0.32050934972,8.173092,47.310878,-1.34681858774,-1.37532359881
13192,x379ag,294.0,6.5,Leutwil,106004128,4517,"8.1730920,47.3108780",1125000.0,3826.53061224,6835.89603114,0.0118448488262,8.173092,47.310878,-1.34681858774,-1.37532359881
13195,hgoh,346.0,11.0,Le Vaud,105684562,301,"6.2355070,46.4772630",650000.0,1878.61271676,6717.85533848,0.266072105028,6.235507,46.477263,1.64933302435,1.50713877633
13198,x379,150.0,4.5,Le Vaud,105998921,303,"6.2359900,46.4776300",950000.0,6333.33333333,7053.2556655,-0.306230502498,6.23599,46.47763,1.64802211775,1.50574502747
13199,b192,150.0,5.5,Le Vaud,105907134,303,"6.2359900,46.4776300",1050000.0,7000.0,7053.2556655,-0.398851382854,6.23599,46.47763,1.64802211775,1.50574502747
13200,b310,170.0,4.5,Le Vaud,104634684,303,"6.2359900,46.4776300",1100000.0,6470.58823529,7053.2556655,-0.325299507277,6.23599,46.47763,1.64802211775,1.50574502747
13202,a329,180.0,6.5,Le Vaud,105970050,303,"6.2359900,46.4776300",1150000.0,6388.88888889,7053.2556655,-0.313948909195,6.23599,46.47763,1.64802211775,1.50574502747
13203,a465,180.0,6.5,Le Vaud,105383680,303,"6.2359900,46.4776300",1150000.0,6388.88888889,7053.2556655,-0.313948909195,6.23599,46.47763,1.64802211775,1.50574502747
13204,a465,175.0,6.5,Le Vaud,105679598,303,"6.2359900,46.4776300",1150000.0,6571.42857143,7053.2556655,-0.33930938834,6.23599,46.47763,1.64802211775,1.50574502747
13205,b368,175.0,6.5,Le Vaud,105683962,303,"6.2359900,46.4776300",1150000.0,6571.42857143,7053.2556655,-0.33930938834,6.23599,46.47763,1.64802211775,1.50574502747
13209,b310,257.0,8.0,Le Vaud,105550334,303,"6.2359900,46.4776300",1360000.0,5291.82879377,7053.2556655,-0.161532901476,6.23599,46.47763,1.64802211775,1.50574502747
13210,d297,450.0,12.0,Le Vaud,105382847,303,"6.2359900,46.4776300",2750000.0,6111.11111111,7053.2556655,-0.275356875713,6.23599,46.47763,1.64802211775,1.50574502747
13214,fonciavte,21.0,1.0,Leysin,105635860,1228,"7.0123320,46.3413400",110000.0,5238.0952381,6149.57179948,-0.279617620479,7.012332,46.34134,0.320897774036,0.192123185084
13215,fonciavte,24.0,1.0,Leysin,105752950,1228,"7.0123320,46.3413400",135000.0,5625.0,6149.57179948,-0.333370809971,7.012332,46.34134,0.320897774036,0.192123185084
13216,fonciavte,35.0,1.5,Leysin,105566431,1228,"7.0123320,46.3413400",155000.0,4428.57142857,6149.57179948,-0.167149408619,7.012332,46.34134,0.320897774036,0.192123185084
13217,fonciavte,57.0,2.5,Leysin,105699095,1228,"7.0123320,46.3413400",235000.0,4122.80701754,6149.57179948,-0.124669155223,7.012332,46.34134,0.320897774036,0.192123185084
13218,fonciavte,98.0,2.5,Leysin,105645874,1228,"7.0123320,46.3413400",250000.0,2551.02040816,6149.57179948,0.0937012340149,7.012332,46.34134,0.320897774036,0.192123185084
13219,fonciavte,48.0,2.5,Leysin,105284247,1228,"7.0123320,46.3413400",260000.0,5416.66666667,6149.57179948,-0.30442678486,7.012332,46.34134,0.320897774036,0.192123185084
13220,d129,54.0,2.5,Leysin,105180432,1228,"7.0123320,46.3413400",270000.0,5000.0,6149.57179948,-0.246538734638,7.012332,46.34134,0.320897774036,0.192123185084
13221,d337,70.0,3.5,Leysin,105970351,1228,"7.0123320,46.3413400",290000.0,4142.85714286,6149.57179948,-0.127454745609,7.012332,46.34134,0.320897774036,0.192123185084
13222,fonciavte,53.0,2.5,Leysin,105848377,1228,"7.0123320,46.3413400",295000.0,5566.03773585,6149.57179948,-0.325179104751,7.012332,46.34134,0.320897774036,0.192123185084
13223,d116,50.0,2.5,Leysin,105997322,1228,"7.0123320,46.3413400",295000.0,5900.0,6149.57179948,-0.371576923117,7.012332,46.34134,0.320897774036,0.192123185084
13224,d116,58.0,2.5,Leysin,105997383,1228,"7.0123320,46.3413400",320000.0,5517.24137931,6149.57179948,-0.3183997625,7.012332,46.34134,0.320897774036,0.192123185084
13225,d484,72.0,4.5,Leysin,106009143,1228,"7.0123320,46.3413400",325000.0,4513.88888889,6149.57179948,-0.179002676045,7.012332,46.34134,0.320897774036,0.192123185084
13227,b320,57.0,2.5,Leysin,105986074,1228,"7.0123320,46.3413400",345000.0,6052.63157895,6149.57179948,-0.392782229936,7.012332,46.34134,0.320897774036,0.192123185084
13228,d385,84.0,4.0,Leysin,105985121,1228,"7.0123320,46.3413400",355000.0,4226.19047619,6149.57179948,-0.139032355654,7.012332,46.34134,0.320897774036,0.192123185084
13229,sw196,70.0,3.5,Leysin,105948636,1228,"7.0123320,46.3413400",375000.0,5357.14285714,6149.57179948,-0.296157063399,7.012332,46.34134,0.320897774036,0.192123185084
13230,fonciavte,70.0,3.5,Leysin,105743616,1228,"7.0123320,46.3413400",375000.0,5357.14285714,6149.57179948,-0.296157063399,7.012332,46.34134,0.320897774036,0.192123185084
13231,fonciavte,66.0,3.5,Leysin,105861981,1228,"7.0123320,46.3413400",385000.0,5833.33333333,6149.57179948,-0.362314835082,7.012332,46.34134,0.320897774036,0.192123185084
13232,fonciavte,66.0,3.5,Leysin,105179308,1228,"7.0123320,46.3413400",390000.0,5909.09090909,6149.57179948,-0.372839935122,7.012332,46.34134,0.320897774036,0.192123185084
13234,d433,74.0,3.5,Leysin,105573766,1228,"7.0123320,46.3413400",395000.0,5337.83783784,6149.57179948,-0.293474991574,7.012332,46.34134,0.320897774036,0.192123185084
13236,d455,80.0,3.5,Leysin,105270322,1228,"7.0123320,46.3413400",400000.0,5000.0,6149.57179948,-0.246538734638,7.012332,46.34134,0.320897774036,0.192123185084
13237,fonciavte,80.0,3.0,Leysin,105175417,1228,"7.0123320,46.3413400",400000.0,5000.0,6149.57179948,-0.246538734638,7.012332,46.34134,0.320897774036,0.192123185084
13238,d484,88.0,4.5,Leysin,106009140,1228,"7.0123320,46.3413400",405000.0,4602.27272727,6149.57179948,-0.191281959426,7.012332,46.34134,0.320897774036,0.192123185084
13239,d433,84.0,4.0,Leysin,105572984,1228,"7.0123320,46.3413400",405000.0,4821.42857143,6149.57179948,-0.221729570257,7.012332,46.34134,0.320897774036,0.192123185084
13240,fonciavte,140.0,4.5,Leysin,105653182,1228,"7.0123320,46.3413400",410000.0,2928.57142857,6149.57179948,0.041247572181,7.012332,46.34134,0.320897774036,0.192123185084
13241,sw156,93.0,3.5,Leysin,105953773,1228,"7.0123320,46.3413400",410000.0,4408.60215054,6149.57179948,-0.164375050451,7.012332,46.34134,0.320897774036,0.192123185084
13242,fonciavte,84.0,4.5,Leysin,105006418,1228,"7.0123320,46.3413400",430000.0,5119.04761905,6149.57179948,-0.263078177558,7.012332,46.34134,0.320897774036,0.192123185084
13246,fonciavte,76.0,3.5,Leysin,105673120,1228,"7.0123320,46.3413400",465000.0,6118.42105263,6149.57179948,-0.401922448392,7.012332,46.34134,0.320897774036,0.192123185084
13247,e353mig,100.0,4.0,Leysin,105952186,1228,"7.0123320,46.3413400",490000.0,4900.0,6149.57179948,-0.232645602584,7.012332,46.34134,0.320897774036,0.192123185084
13248,fonciavte,93.0,5.5,Leysin,105227530,1228,"7.0123320,46.3413400",510000.0,5483.87096774,6149.57179948,-0.313763567154,7.012332,46.34134,0.320897774036,0.192123185084
13250,fonciavte,98.0,2.5,Leysin,105338064,1228,"7.0123320,46.3413400",523000.0,5336.73469388,6149.57179948,-0.293321730327,7.012332,46.34134,0.320897774036,0.192123185084
13252,fonciavte,100.0,4.5,Leysin,105034293,1228,"7.0123320,46.3413400",530000.0,5300.0,6149.57179948,-0.288218130798,7.012332,46.34134,0.320897774036,0.192123185084
13253,d455,100.0,4.0,Leysin,105270311,1228,"7.0123320,46.3413400",530000.0,5300.0,6149.57179948,-0.288218130798,7.012332,46.34134,0.320897774036,0.192123185084
13263,fonciavte,140.0,4.5,Leysin,105222820,1228,"7.0123320,46.3413400",696000.0,4971.42857143,6149.57179948,-0.242569268337,7.012332,46.34134,0.320897774036,0.192123185084
13264,d031,112.0,3.5,Leysin,105774353,1216,"7.0046474,46.3409164",698000.0,6232.14285714,7336.2026411,-0.252861779055,7.0046474,46.3409164,0.332716282259,0.203244011496
13266,fonciavte,135.0,5.0,Leysin,105956777,1228,"7.0123320,46.3413400",750000.0,5555.55555556,6149.57179948,-0.3237228016,7.012332,46.34134,0.320897774036,0.192123185084
13267,fonciavte,131.0,3.5,Leysin,105987166,1228,"7.0123320,46.3413400",750000.0,5725.19083969,6149.57179948,-0.347290455635,7.012332,46.34134,0.320897774036,0.192123185084
13270,d484,160.0,4.5,Leysin,106009137,1228,"7.0123320,46.3413400",780000.0,4875.0,6149.57179948,-0.229172319571,7.012332,46.34134,0.320897774036,0.192123185084
13271,fonciavte,160.0,4.0,Leysin,105034295,1228,"7.0123320,46.3413400",798000.0,4987.5,6149.57179948,-0.244802093131,7.012332,46.34134,0.320897774036,0.192123185084
13273,d484,193.0,4.5,Leysin,106009144,1228,"7.0123320,46.3413400",835000.0,4326.42487047,6149.57179948,-0.152958052413,7.012332,46.34134,0.320897774036,0.192123185084
13274,fonciavte,155.0,8.0,Leysin,105459268,1228,"7.0123320,46.3413400",845000.0,5451.61290323,6149.57179948,-0.309281911653,7.012332,46.34134,0.320897774036,0.192123185084
13277,d335,140.0,5.5,Leysin,105541284,1228,"7.0123320,46.3413400",850000.0,6071.42857143,6149.57179948,-0.395393720923,7.012332,46.34134,0.320897774036,0.192123185084
13278,fonciavte,160.0,4.0,Leysin,105287950,1228,"7.0123320,46.3413400",850000.0,5312.5,6149.57179948,-0.289954772304,7.012332,46.34134,0.320897774036,0.192123185084
13280,d129,145.0,6.0,Leysin,105936426,1261,"7.0232896,46.3510922",860000.0,5931.03448276,7085.69304271,-0.245832024289,7.0232896,46.3510922,0.293183562547,0.163837547111
13281,fonciavte,164.0,4.5,Leysin,105529330,1228,"7.0123320,46.3413400",860000.0,5243.90243902,6149.57179948,-0.280424422573,7.012332,46.34134,0.320897774036,0.192123185084
13283,fonciavte,144.0,4.5,Leysin,105006275,1228,"7.0123320,46.3413400",870000.0,6041.66666667,6149.57179948,-0.391258860193,7.012332,46.34134,0.320897774036,0.192123185084
13284,fonciavte,194.0,5.0,Leysin,105006395,1228,"7.0123320,46.3413400",890000.0,4587.62886598,6149.57179948,-0.189247468438,7.012332,46.34134,0.320897774036,0.192123185084
13289,fonciavte,176.0,5.5,Leysin,105006399,1228,"7.0123320,46.3413400",980000.0,5568.18181818,6149.57179948,-0.325476984941,7.012332,46.34134,0.320897774036,0.192123185084
13294,d201,250.0,5.5,Leysin,105078314,1228,"7.0123320,46.3413400",1249900.0,4999.6,6149.57179948,-0.246483162109,7.012332,46.34134,0.320897774036,0.192123185084
13300,fonciavte,250.0,10.0,Leysin,105006379,1228,"7.0123320,46.3413400",1480000.0,5920.0,6149.57179948,-0.374355549528,7.012332,46.34134,0.320897774036,0.192123185084
13301,fonciavte,250.0,7.0,Leysin,105999300,1228,"7.0123320,46.3413400",1480000.0,5920.0,6149.57179948,-0.374355549528,7.012332,46.34134,0.320897774036,0.192123185084
13318,a277,108.0,5.5,Leytron,105955478,1715,"7.2088470,46.1867250",398000.0,3685.18518519,4699.55185192,-0.265322962273,7.208847,46.186725,0.25959044586,0.191733877503
13320,d201,159.0,4.5,Leytron,105129022,1715,"7.2088470,46.1867250",679900.0,4276.10062893,4699.55185192,-0.347419625196,7.208847,46.186725,0.25959044586,0.191733877503
13321,hgok,200.0,5.5,Leytron,105894546,1712,"7.2064635,46.1824278",895000.0,4475.0,7719.57237077,0.0445224612489,7.2064635,46.1824278,0.26860858783,0.201536184079
13322,d484,247.0,14.0,Leytron,105798506,1715,"7.2088470,46.1867250",1100000.0,4453.44129555,4699.55185192,-0.372057798193,7.208847,46.186725,0.25959044586,0.191733877503
13326,b142,200.0,7.0,Leytron,105793892,1715,"7.2088470,46.1867250",880000.0,4400.0,4699.55185192,-0.364633128432,7.208847,46.186725,0.25959044586,0.191733877503
13332,h114,107.0,3.0,Lichtensteig,105991362,9141,"9.0874520,47.3225380",690000.0,6448.59813084,6593.40659341,-0.386131831859,9.087452,47.322538,-0.823080229918,-0.597218648128
13337,grat,200.0,,Liddes,105429475,1680,"7.1859440,45.9916840",220000.0,1100.0,6068.60442408,0.284044511057,7.185944,45.991684,0.586617937765,0.569004853889
13342,c347x,122.0,5.5,Liedertswil,105740191,3232,"7.7195281,47.3921781",799000.0,6549.18032787,8713.42080117,-0.10556947588,7.7195281,47.3921781,-0.966085309007,-1.1460694017
13343,h316,160.0,6.5,Liedertswil,105558494,3231,"7.7190740,47.3915470",880000.0,5500.0,7719.94601713,-0.0978302311156,7.719074,47.391547,-0.966053281982,-1.14612317325
13345,hgom,150.0,4.5,Liesberg,105319132,2176,"7.4183051,47.3963740",595000.0,3966.66666667,5616.53299862,-0.177032154586,7.4183051,47.396374,-0.6149754733,-0.815138490484
13346,x243chsky,317.0,6.0,Liesberg,106005555,2193,"7.4282190,47.4036810",770000.0,2429.02208202,7101.74260182,0.242936969511,7.428219,47.403681,-0.622991254095,-0.822675918877
13348,rembixr,100.0,5.0,Liesberg Dorf,105634380,2193,"7.4282190,47.4036810",290000.0,2900.0,7101.74260182,0.177503385424,7.428219,47.403681,-0.622991254095,-0.822675918877
13350,hgob,115.0,5.5,Liesberg Dorf,105412057,2199,"7.4340210,47.4030230",490000.0,4260.86956522,5055.16026714,-0.295898406681,7.434021,47.403023,-0.631242260603,-0.830880008652
13353,i096,300.0,8.5,Liesberg Dorf,105677873,2193,"7.4282190,47.4036810",1590000.0,5300.0,7101.74260182,-0.155931783856,7.428219,47.403681,-0.622991254095,-0.822675918877
13355,m002,104.0,4.5,Liestal,105905619,3222,"7.7150545,47.4908813",570000.0,5480.76923077,7059.32752544,-0.186939074371,7.7150545,47.4908813,-0.88768210092,-1.06225998506
13356,h316,110.0,4.5,Liestal,105679624,3268,"7.7358130,47.4827920",590000.0,5363.63636364,8316.67096546,0.00401873402358,7.735813,47.482792,-0.914575292718,-1.0867436033
13357,s010,120.0,5.5,Liestal,105964413,3246,"7.7262552,47.4837129",750000.0,6250.0,7245.41424808,-0.267956046824,7.7262552,47.4837129,-0.904622923902,-1.07823018955
13358,fut,150.0,4.5,Liestal,105874906,3292,"7.7420759,47.4846529",750000.0,5000.0,6353.32106897,-0.218231579571,7.7420759,47.4846529,-0.918978885557,-1.08991462917
13359,nhpk,110.0,3.5,Liestal,105391351,3275,"7.7377000,47.4863500",765000.0,6954.54545455,7028.60958888,-0.3959604348,7.7377,47.48635,-0.913383814127,-1.08488111788
13360,avrftp,111.0,3.5,Liestal,105907513,3273,"7.7369413,47.4823188",785000.0,7072.07207207,7609.4900939,-0.331586067337,7.7369413,47.4823188,-0.91604903225,-1.08807862259
13361,avrftp,111.0,3.5,Liestal,105907512,3288,"7.7414273,47.4798906",795000.0,7162.16216216,8086.18620372,-0.277874382489,7.7414273,47.4798906,-0.922346370661,-1.09386619079
13362,nhpk,122.0,4.5,Liestal,105391349,3275,"7.7377000,47.4863500",825000.0,6762.29508197,7028.60958888,-0.369250836665,7.7377,47.48635,-0.913383814127,-1.08488111788
13363,nhpk,122.0,4.5,Liestal,105391350,3275,"7.7377000,47.4863500",835000.0,6844.26229508,7028.60958888,-0.380638649823,7.7377,47.48635,-0.913383814127,-1.08488111788
13365,x379,146.0,4.5,Liestal,105981701,3268,"7.7358130,47.4827920",865000.0,5924.65753425,8316.67096546,-0.0739246780563,7.735813,47.482792,-0.914575292718,-1.0867436033
13367,i096,145.0,4.5,Liestal,105777317,3268,"7.7358130,47.4827920",880000.0,6068.96551724,8316.67096546,-0.0939735766973,7.735813,47.482792,-0.914575292718,-1.0867436033
13370,fivlxr,134.0,5.5,Liestal,105967748,3324,"7.7488436,47.4825394",895000.0,6679.10447761,7205.628242,-0.333099620909,7.7488436,47.4825394,-0.927155544241,-1.09713546807
13372,i096,117.0,4.5,Liestal,105875461,3268,"7.7358130,47.4827920",965000.0,8247.86324786,8316.67096546,-0.396690715719,7.735813,47.482792,-0.914575292718,-1.0867436033
13373,i096,140.0,4.5,Liestal,105882634,3268,"7.7358130,47.4827920",970000.0,6928.57142857,8316.67096546,-0.213399761096,7.735813,47.482792,-0.914575292718,-1.0867436033
13375,hgoc,130.0,4.5,Liestal,104972117,3288,"7.7414273,47.4798906",990000.0,7615.38461538,8086.18620372,-0.340841176411,7.7414273,47.4798906,-0.922346370661,-1.09386619079
13376,hgol,145.0,4.5,Liestal,104823589,3277,"7.7383720,47.4819210",1070000.0,7379.31034483,7571.66903269,-0.379525616266,7.738372,47.481921,-0.917746342376,-1.08957850342
13383,nhpk,200.0,6.5,Liestal,105991721,3259,"7.7333115,47.4761042",1250000.0,6250.0,8280.52443568,-0.124146821563,7.7333115,47.4761042,-0.917733611084,-1.09094371868
13388,z064,192.0,5.0,Liestal,105972822,3267,"7.7356489,47.4742005",1340000.0,6979.16666667,7132.10259894,-0.38500267176,7.7356489,47.4742005,-0.921534357489,-1.09453810439
13396,i096,350.0,8.5,Liestal,105725865,3268,"7.7358130,47.4827920",2650000.0,7571.42857143,8316.67096546,-0.302712752868,7.735813,47.482792,-0.914575292718,-1.0867436033
13397,avrftp,111.0,3.5,Liestal,105907514,3288,"7.7414273,47.4798906",795000.0,7162.16216216,8086.18620372,-0.277874382489,7.7414273,47.4798906,-0.922346370661,-1.09386619079
13401,fonciavte,370.0,12.5,Lignerolle,105839490,422,"6.4566780,46.7405570",1330000.0,3594.59459459,5711.29163529,-0.112174747755,6.456678,46.740557,1.02180346964,0.863929847248
13403,d217,113.0,4.5,Lignières,105646478,1369,"7.0611518,47.0833429",495000.0,4380.53097345,7009.83845041,-0.0409571029253,7.0611518,47.0833429,-0.202144354401,-0.397506604966
13404,x379,175.0,5.5,Lignières,105955948,1385,"7.0646040,47.0828870",800000.0,4571.42857143,6889.78797812,-0.0841575289457,7.064604,47.082887,-0.208049898354,-0.403648432047
13405,sw268,150.0,5.5,Lignières,105963257,1385,"7.0646040,47.0828870",800000.0,5333.33333333,6889.78797812,-0.190009963638,7.064604,47.082887,-0.208049898354,-0.403648432047
13406,d178,142.0,5.5,Lignières,106000611,1385,"7.0646040,47.0828870",826040.0,5817.18309859,6889.78797812,-0.257231850465,7.064604,47.082887,-0.208049898354,-0.403648432047
13407,d178,137.0,5.5,Lignières,106000375,1385,"7.0646040,47.0828870",837560.0,6113.57664234,6889.78797812,-0.298410196894,7.064604,47.082887,-0.208049898354,-0.403648432047
13408,e353mig,200.0,6.0,Lignières,105540953,1324,"7.0506906,47.0822555",1250000.0,6250.0,6969.64906319,-0.306268468118,7.0506906,47.0822555,-0.184571257907,-0.379121478211
13410,p202,100.0,4.5,Ligornetto,106005025,8451,"8.9517080,45.8627890",420000.0,4200.0,5077.28845924,-0.284367418656,8.951708,45.862789,0.431668640036,1.0068519071
13411,c225mexr,100.0,4.5,Ligornetto,105645817,8451,"8.9517080,45.8627890",440000.0,4400.0,5077.28845924,-0.312153682763,8.951708,45.862789,0.431668640036,1.0068519071
13414,c435,200.0,6.0,Ligornetto,105937916,8455,"8.9524709,45.8628738",610000.0,3050.0,8472.22222222,0.34706623077,8.9524709,45.8628738,0.432110074999,1.00760748852
13419,c329n,476.0,7.5,Ligornetto,105823299,8451,"8.9517080,45.8627890",1700000.0,3571.42857143,5077.28845924,-0.197039160035,8.951708,45.862789,0.431668640036,1.0068519071
13420,hgom,110.0,4.5,Lindau,105983017,6858,"8.6721348,47.4435703",680000.0,6181.81818182,6339.07394683,-0.384402511693,8.6721348,47.4435703,-1.28378301502,-1.11007011521
13430,c225lmxr,50.0,2.5,Linescio,105777175,6389,"8.5843280,46.3083210",325000.0,6500.0,8711.88143067,-0.0989506547615,8.584328,46.308321,-0.507948249119,-0.227694807176
13431,bizasc,80.0,3.0,Linescio,105539866,6389,"8.5843280,46.3083210",460000.0,5750.0,8711.88143067,0.00524783563835,8.584328,46.308321,-0.507948249119,-0.227694807176
13432,hgoj,100.0,4.5,Linthal,105788453,8728,"8.9928899,46.9150385",323000.0,3230.0,9742.09770115,0.498484070274,8.9928899,46.9150385,-0.848850197458,-0.575922095783
13433,hgok,120.0,5.5,Linthal,105913165,8732,"8.9942115,46.9207786",390000.0,3250.0,7333.33333333,0.16105262939,8.9942115,46.9207786,-0.850915029326,-0.578979938644
13435,x243chsky,300.0,13.0,Linthal,106005988,8751,"8.9982959,46.9191568",595000.0,1983.33333333,10336.1344538,0.754215427027,8.9982959,46.9191568,-0.844924690618,-0.571316467464
13436,e353mig,223.0,,Linthal,105965360,8747,"8.9980163,46.9187385",415000.0,1860.98654709,10072.4734043,0.73458244982,8.9980163,46.9187385,-0.84499943494,-0.571375863571
13438,x421,159.0,3.5,Lipperswil,105425790,9027,"9.0577595,47.6217861",868000.0,5459.11949686,6059.38685554,-0.322854325973,9.0577595,47.6217861,-0.693753513975,-0.458690775816
13442,c348n,48.0,1.0,Locarno,105993105,7544,"8.7945260,46.1704760",325000.0,6770.83333333,8055.50674517,-0.227768889227,8.794526,46.170476,-0.194187075211,0.216955990514
13444,bizasc,52.0,1.5,Locarno,105724688,7544,"8.7945260,46.1704760",350000.0,6730.76923077,8055.50674517,-0.222202730552,8.794526,46.170476,-0.194187075211,0.216955990514
13445,c275ff,60.0,2.5,Locarno,105795424,7572,"8.8010092,46.1675676",390000.0,6500.0,9181.4789313,-0.0337088538804,8.8010092,46.1675676,-0.185550456162,0.229336465797
13446,c023v,64.0,2.5,Locarno,105715676,7544,"8.7945260,46.1704760",395000.0,6171.875,8055.50674517,-0.144554817033,8.794526,46.170476,-0.194187075211,0.216955990514
13447,p046,64.0,2.5,Locarno,105898804,7555,"8.7967451,46.1624339",399000.0,6234.375,7376.23762376,-0.247609780601,8.7967451,46.1624339,-0.180414482071,0.234226952765
13449,p046,73.0,2.5,Locarno,104528103,7555,"8.7967451,46.1624339",435000.0,5958.90410959,7376.23762376,-0.209338246027,8.7967451,46.1624339,-0.180414482071,0.234226952765
13450,e323,53.0,2.5,Locarno,105978896,7482,"8.7856143,46.1655251",460000.0,8679.24528302,10982.5750866,-0.0862456115565,8.7856143,46.1655251,-0.192237722242,0.216574471078
13455,p020,75.0,3.5,Locarno,106000571,7544,"8.7945260,46.1704760",540000.0,7200.0,8055.50674517,-0.287393580956,8.794526,46.170476,-0.194187075211,0.216955990514
13457,c024,96.0,3.5,Locarno,105926348,7561,"8.7982670,46.1647908",560000.0,5833.33333333,5905.27728086,-0.396254995153,8.798267,46.1647908,-0.183062554119,0.23150253082
13459,c023v,95.0,3.5,Locarno,105933243,7544,"8.7945260,46.1704760",570000.0,6000.0,8055.50674517,-0.120675996316,8.794526,46.170476,-0.194187075211,0.216955990514
13461,p195,81.0,,Locarno,105721479,7488,"8.7867603,46.1679079",595000.0,7345.67901235,7978.7808642,-0.318292586478,8.7867603,46.1679079,-0.195184005429,0.213381638077
13462,p046,110.0,4.5,Locarno,104534268,7555,"8.7967451,46.1624339",599000.0,5445.45454545,7376.23762376,-0.138004020055,8.7967451,46.1624339,-0.180414482071,0.234226952765
